account_id,customer_id,account_type,open_date,current_balance,currency
ACC0006256,CUST000956,Savings,2020-08-31,6195.01,USD
ACC0006257,CUST000956,Loan,2020-08-31,-1 123.95,USD
ACC0006258,CUST002580,Savings,19/07/2021,26764.19,USD
ACC0006259,CUST002580,Loan,19/07/2021,-33331.48,USD
ACC0006260,CUST003996,Checking,2016-05-22,5247.86,USD
ACC0006261,CUST003996,Loan,2016-05-22,-4298.0,USD
ACC0006262,CUST004480,Credit Card,2021-12-13,"USD -4,684.16",USD
ACC0006263,CUST004480,Savings,2021-12-13,"USD 16,499.15",USD
ACC0006264,CUST004480,Checking,2021-12-13,"USD 3,673.35",USD
ACC0006265,CUST004480,Loan,2021-12-13,"USD -24,999.77",USD
ACC0006266,CUST003766,Loan,09/06/2017,-27531.44,USD
ACC0006267,CUST003766,Savings,09/06/2017,"USD 9,671.89",USD
ACC0006268,CUST003766,Checking,09/06/2017,N/A,USD
ACC0006269,CUST003780,Checking,2015-01-05,7646.28,USD
ACC0006270,CUST000404,Loan,06/22/2022,N/A,USD
ACC0006271,CUST000404,Checking,06/22/2022,1941.82,USD
ACC0006272,CUST002072,Credit Card,29-Nov-2018,-1624.46,USD
ACC0006273,CUST002072,Loan,29-Nov-2018,-32329.52,USD
ACC0006274,CUST002072,Checking,29-Nov-2018,1612.24,USD
ACC0006275,CUST002072,Savings,29-Nov-2018,45276.44,USD
ACC0006276,CUST004815,Credit Card,2023-11-29,-5607.95,USD
ACC0006277,CUST004815,Checking,2023-11-29,3 808.89,USD
ACC0006278,CUST004815,Loan,2023-11-29,-5883.61,USD
ACC0006279,CUST001978,Credit Card,2024-11-30,USD -657.79,USD
ACC0006280,CUST001978,Savings,2024-11-30,25182.79,USD
ACC0006281,CUST001978,Checking,2024-11-30,2807.15,USD
ACC0006282,CUST001978,Loan,2024-11-30,-30810.93,USD
ACC0006283,CUST000159,Checking,12/06/2015,"USD 1,729.80",USD
ACC0006284,CUST000159,Credit Card,12/06/2015,-3875.0,USD
ACC0006285,CUST000159,Savings,12/06/2015,"USD 21,677.06",USD
ACC0006286,CUST001749,Savings,19-Jun-2023,19338.15,USD
ACC0006287,CUST002910,Savings,05/22/2022,"USD 12,760.93",USD
ACC0006288,CUST002910,Checking,05/22/2022,2576.05,USD
ACC0006289,CUST003625,Savings,01/12/2022,27357.62,USD
ACC0006290,CUST003625,Loan,01/12/2022,-10559.15,USD
ACC0006291,CUST000903,Loan,12/28/2018,-8463.09,USD
ACC0006292,CUST000903,Savings,12/28/2018,24216.22,USD
ACC0006293,CUST000353,Checking,2019-01-06,"USD 2,546.07",USD
ACC0006294,CUST001231,Checking,2024-11-16,3471.58,USD
ACC0006295,CUST004728,Checking,12-Dec-2015,5 458.19,USD
ACC0006296,CUST004728,Loan,12-Dec-2015,"USD -57,261.41",USD
ACC0006297,CUST004728,Credit Card,12-Dec-2015,-2 807.21,USD
ACC0006298,CUST002141,Checking,09/15/2020,"USD 2,297.85",USD
ACC0006299,CUST002141,Loan,09/15/2020,-17371.21,USD
ACC0006300,CUST002141,Savings,09/15/2020,"USD 16,243.93",USD
ACC0006301,CUST000445,Checking,2018/08/19,2575.99,USD
ACC0006302,CUST000755,Savings,24/03/2016,8 533.98,USD
ACC0006303,CUST000755,Credit Card,24/03/2016,-1048.53,USD
ACC0006304,CUST000755,Loan,24/03/2016,-15 044.83,USD
ACC0006305,CUST001738,Loan,2016-09-27,-38325.3,USD
ACC0006306,CUST001738,Savings,2016-09-27,77 510.04,USD
ACC0006307,CUST002972,Credit Card,25/10/2020,N/A,USD
ACC0006308,CUST002972,Savings,25/10/2020,"USD 8,130.30",USD
ACC0006309,CUST002921,Savings,15/06/2017,53505.45,USD
ACC0006310,CUST002921,Credit Card,15/06/2017,N/A,USD
ACC0006311,CUST000312,Savings,2017-01-05,9443.1,USD
ACC0006312,CUST000549,Credit Card,2020-12-20,-3920.42,USD
ACC0006313,CUST000662,Checking,2023/10/31,4 624.38,USD
ACC0006314,CUST004821,Checking,06/05/2018,"USD 2,869.05",USD
ACC0006315,CUST004821,Loan,06/05/2018,-25426.23,USD
ACC0006316,CUST001990,Loan,2021-09-27,-21526.36,USD
ACC0006317,CUST001990,Checking,2021-09-27,2627.74,USD
ACC0006318,CUST002336,Savings,26-Feb-2022,15031.25,USD
ACC0006319,CUST000695,Checking,08/31/2019,5632.21,USD
ACC0006320,CUST000695,Loan,08/31/2019,"USD -54,359.62",USD
ACC0006321,CUST002357,Savings,15/07/2024,12963.41,USD
ACC0006322,CUST002357,Credit Card,15/07/2024,-1529.65,USD
ACC0006323,CUST002357,Loan,15/07/2024,"USD -43,201.73",USD
ACC0006324,CUST001928,Credit Card,11/03/2015,-2657.39,USD
ACC0006325,CUST000685,Loan,09-Jan-2017,-35165.68,USD
ACC0006326,CUST000685,Savings,09-Jan-2017,14628.8,USD
ACC0006327,CUST000685,Checking,09-Jan-2017,863.4,USD
ACC0006328,CUST000750,Loan,2021/04/16,-35838.56,USD
ACC0006329,CUST004409,Loan,2015/08/06,-37461.33,USD
ACC0006330,CUST003619,Checking,2022-04-06,"USD 3,397.34",USD
ACC0006331,CUST003619,Loan,2022-04-06,-31 555.52,USD
ACC0006332,CUST003619,Savings,2022-04-06,"USD 35,692.44",USD
ACC0006333,CUST001267,Savings,2016/09/26,16032.41,USD
ACC0006334,CUST001267,Loan,2016/09/26,-43399.16,USD
ACC0006335,CUST003372,Credit Card,29/07/2018,USD -567.93,USD
ACC0006336,CUST003889,Checking,2020/12/19,"USD 1,815.20",USD
ACC0006337,CUST003889,Savings,2020/12/19,"USD -1,423.97",USD
ACC0006338,CUST004478,Loan,2015/08/04,-24623.89,USD
ACC0006339,CUST004084,Credit Card,30/07/2017,-2864.33,USD
ACC0006340,CUST003084,Loan,2019/10/23,"USD -19,233.61",USD
ACC0006341,CUST003084,Savings,2019/10/23,35848.16,USD
ACC0006342,CUST003062,Loan,20/01/2016,N/A,USD
ACC0006343,CUST003026,Credit Card,09-Jul-2021,-1735.68,USD
ACC0006344,CUST003026,Loan,09-Jul-2021,-11785.15,USD
ACC0006345,CUST000971,Loan,04/05/2023,"USD -25,638.19",USD
ACC0006346,CUST000971,Savings,04/05/2023,27989.07,USD
ACC0006347,CUST000014,Loan,07/04/2024,-32209.72,USD
ACC0006348,CUST000014,Credit Card,07/04/2024,-1346.43,USD
ACC0006349,CUST000874,Credit Card,08-May-2023,N/A,USD
ACC0006350,CUST000874,Loan,08-May-2023,-4252.22,USD
ACC0006351,CUST000809,Checking,14/02/2021,10322.9,USD
ACC0006352,CUST000809,Loan,14/02/2021,-59389.1,USD
ACC0006353,CUST003199,Checking,2018-04-04,5103.68,USD
ACC0006354,CUST000515,Credit Card,25-Nov-2020,-5441.19,USD
ACC0006355,CUST000515,Savings,25-Nov-2020,N/A,USD
ACC0006356,CUST004528,Credit Card,2016/05/10,"USD -1,476.94",USD
ACC0006357,CUST004528,Loan,2016/05/10,"USD -20,607.09",USD
ACC0006358,CUST000410,Loan,08/02/2017,-8178.7,USD
ACC0006359,CUST000410,Savings,08/02/2017,48604.79,USD
ACC0006360,CUST000410,Credit Card,08/02/2017,-15.13,USD
ACC0006361,CUST003497,Checking,2015-03-17,19001.27,USD
ACC0006362,CUST004397,Savings,2018/07/23,20697.86,USD
ACC0006363,CUST004397,Credit Card,2018/07/23,-2675.07,USD
ACC0006364,CUST000208,Checking,18/10/2017,"USD 4,747.78",USD
ACC0006365,CUST000208,Credit Card,18/10/2017,-642.61,USD
ACC0006366,CUST003310,Credit Card,2019/11/18,-597.66,USD
ACC0006367,CUST003310,Checking,2019/11/18,2869.16,USD
ACC0006368,CUST000459,Checking,04-Oct-2020,2 513.19,USD
ACC0006369,CUST000459,Savings,04-Oct-2020,23890.42,USD
ACC0006370,CUST003653,Loan,2015/03/29,-2 325.09,USD
ACC0006371,CUST002431,Credit Card,14-Mar-2015,-1 903.67,USD
ACC0006372,CUST002431,Savings,14-Mar-2015,15 157.31,USD
ACC0006373,CUST002431,Checking,14-Mar-2015,1921.27,USD
ACC0006374,CUST002431,Loan,14-Mar-2015,-11023.1,USD
ACC0006375,CUST003752,Credit Card,20/10/2016,-2568.77,USD
ACC0006376,CUST003752,Savings,20/10/2016,20479.97,USD
ACC0006377,CUST003752,Checking,20/10/2016,418.25,USD
ACC0006378,CUST000111,Savings,21/08/2021,39 937.22,USD
ACC0006379,CUST000111,Loan,21/08/2021,-22461.26,USD
ACC0006380,CUST000111,Credit Card,21/08/2021,-2044.43,USD
ACC0006381,CUST004955,Loan,2020-12-25,-42963.22,USD
ACC0006382,CUST004955,Credit Card,2020-12-25,-3103.63,USD
ACC0006383,CUST001108,Savings,12-Sep-2020,N/A,USD
ACC0006384,CUST001108,Loan,12-Sep-2020,"USD -25,362.02",USD
ACC0006385,CUST001108,Credit Card,12-Sep-2020,-3599.23,USD
ACC0006386,CUST001884,Credit Card,2024/10/31,-1802.8,USD
ACC0006387,CUST001884,Savings,2024/10/31,22525.78,USD
ACC0006388,CUST001884,Checking,2024/10/31,1927.01,USD
ACC0006389,CUST001884,Loan,2024/10/31,-1657.92,USD
ACC0006390,CUST001714,Credit Card,02/28/2021,-2248.27,USD
ACC0006391,CUST004747,Credit Card,2015-01-27,-4192.34,USD
ACC0006392,CUST004747,Checking,2015-01-27,3414.59,USD
ACC0006393,CUST004645,Credit Card,10-Nov-2023,"USD -3,425.62",USD
ACC0006394,CUST004645,Checking,10-Nov-2023,"USD 1,784.17",USD
ACC0006395,CUST000553,Loan,16/04/2023,"USD -33,366.22",USD
ACC0006396,CUST000553,Credit Card,16/04/2023,-28.11,USD
ACC0006397,CUST001440,Loan,12/05/2014,-15 257.59,USD
ACC0006398,CUST001440,Credit Card,12/05/2014,-1031.31,USD
ACC0006399,CUST002271,Credit Card,24-Jan-2023,-3406.73,USD
ACC0006400,CUST002271,Savings,24-Jan-2023,31659.85,USD
ACC0006401,CUST003145,Credit Card,2024-04-21,-3 494.40,USD
ACC0006402,CUST002822,Checking,11/06/2022,4984.17,USD
ACC0006403,CUST002822,Loan,11/06/2022,-30827.7,USD
ACC0006404,CUST004841,Loan,11/03/2019,-30379.45,USD
ACC0006405,CUST004841,Savings,11/03/2019,-16433.35,USD
ACC0006406,CUST001926,Checking,2018/11/19,6 898.06,USD
ACC0006407,CUST000635,Loan,07/17/2017,-12128.03,USD
ACC0006408,CUST000635,Credit Card,07/17/2017,N/A,USD
ACC0006409,CUST004865,Loan,04-May-2024,-41953.86,USD
ACC0006410,CUST000317,Loan,20-Nov-2019,-5638.72,USD
ACC0006411,CUST000317,Credit Card,20-Nov-2019,"USD -1,183.65",USD
ACC0006412,CUST000317,Savings,20-Nov-2019,22921.93,USD
ACC0006413,CUST004270,Loan,11/05/2024,-14393.19,USD
ACC0006414,CUST004270,Checking,11/05/2024,5402.08,USD
ACC0006415,CUST004270,Credit Card,11/05/2024,-460.08,USD
ACC0006416,CUST004758,Checking,2019-01-21,2902.99,USD
ACC0006417,CUST004758,Loan,2019-01-21,-28633.92,USD
ACC0006418,CUST001329,Credit Card,2023-11-26,-2582.71,USD
ACC0006419,CUST000428,Loan,04/12/2021,"USD -36,852.49",USD
ACC0006420,CUST000428,Credit Card,04/12/2021,-3962.83,USD
ACC0006421,CUST004079,Checking,21/02/2023,"USD 1,802.81",USD
ACC0006422,CUST000106,Savings,26-Mar-2018,21281.71,USD
ACC0006423,CUST003042,Savings,2015/01/21,-4726.67,USD
ACC0006424,CUST003042,Credit Card,2015/01/21,-1213.22,USD
ACC0006425,CUST000143,Loan,2016/07/10,"USD -26,266.61",USD
ACC0006426,CUST002170,Savings,2023-05-15,31979.51,USD
ACC0006427,CUST003569,Credit Card,2016/10/27,-438.47,USD
ACC0006428,CUST003569,Checking,2016/10/27,4433.82,USD
ACC0006429,CUST000090,Loan,2024/06/28,-32153.31,USD
ACC0006430,CUST002919,Loan,2018-03-19,-13059.12,USD
ACC0006431,CUST002919,Checking,2018-03-19,2687.33,USD
ACC0006432,CUST003238,Loan,21-Dec-2017,-1756.95,USD
ACC0006433,CUST003238,Checking,21-Dec-2017,2758.27,USD
ACC0006434,CUST003238,Savings,21-Dec-2017,29856.78,USD
ACC0006435,CUST002242,Checking,03/11/2022,USD 300.33,USD
ACC0006436,CUST002242,Savings,03/11/2022,13210.3,USD
ACC0006437,CUST002242,Loan,03/11/2022,-1612.83,USD
ACC0006438,CUST003175,Credit Card,2019-08-10,-127.03,USD
ACC0006439,CUST003175,Loan,2019-08-10,-1876.15,USD
ACC0006440,CUST003175,Savings,2019-08-10,124.26,USD
ACC0006441,CUST003721,Loan,03/07/2024,-12588.3,USD
ACC0006442,CUST002164,Loan,06-Feb-2021,-23730.47,USD
ACC0006443,CUST002164,Credit Card,06-Feb-2021,"USD -3,365.12",USD
ACC0006444,CUST002164,Checking,06-Feb-2021,636.89,USD
ACC0006445,CUST002637,Savings,15-Apr-2021,17212.29,USD
ACC0006446,CUST002637,Checking,15-Apr-2021,1264.85,USD
ACC0006447,CUST001950,Checking,27/03/2015,1878.52,USD
ACC0006448,CUST001769,Credit Card,29-Sep-2017,"USD -3,297.70",USD
ACC0006449,CUST001769,Loan,29-Sep-2017,-64515.23,USD
ACC0006450,CUST004851,Savings,2024/09/13,18145.23,USD
ACC0006451,CUST004851,Checking,2024/09/13,1606.22,USD
ACC0006452,CUST002273,Savings,22-May-2023,"USD 11,690.66",USD
ACC0006453,CUST000002,Checking,2023-02-27,1226.29,USD
ACC0006454,CUST000002,Loan,2023-02-27,-47808.18,USD
ACC0006455,CUST004160,Loan,10/25/2019,-37205.25,USD
ACC0006456,CUST004160,Credit Card,10/25/2019,"USD -2,909.29",USD
ACC0006457,CUST001952,Savings,08-Feb-2015,59360.48,USD
ACC0006458,CUST001952,Loan,08-Feb-2015,"USD -16,154.14",USD
ACC0006459,CUST001952,Checking,08-Feb-2015,5218.49,USD
ACC0006460,CUST000936,Checking,2019-03-16,237.26,USD
ACC0006461,CUST000936,Credit Card,2019-03-16,-3126.57,USD
ACC0006462,CUST000936,Savings,2019-03-16,20879.5,USD
ACC0006463,CUST004351,Savings,2024-08-10,28545.83,USD
ACC0006464,CUST004351,Checking,2024-08-10,7660.76,USD
ACC0006465,CUST002721,Checking,24/05/2018,2448.14,USD
ACC0006466,CUST002721,Loan,24/05/2018,"USD -66,485.40",USD
ACC0006467,CUST002721,Credit Card,24/05/2018,-1021.73,USD
ACC0006468,CUST003577,Loan,07/11/2017,-17479.29,USD
ACC0006469,CUST003577,Checking,07/11/2017,2 674.61,USD
ACC0006470,CUST001110,Checking,30-Oct-2024,"USD 1,734.66",USD
ACC0006471,CUST001110,Credit Card,30-Oct-2024,-365.48,USD
ACC0006472,CUST004061,Loan,2021-05-08,-72637.85,USD
ACC0006473,CUST000592,Checking,2015-05-25,968.29,USD
ACC0006474,CUST000592,Credit Card,2015-05-25,-2371.69,USD
ACC0006475,CUST001696,Loan,2023/04/20,"USD -44,691.53",USD
ACC0006476,CUST001696,Checking,2023/04/20,469.67,USD
ACC0006477,CUST003886,Savings,2019-08-15,49 388.95,USD
ACC0006478,CUST003886,Checking,2019-08-15,3861.48,USD
ACC0006479,CUST002937,Checking,25/02/2024,1904.35,USD
ACC0006480,CUST004257,Savings,2021-05-25,"USD 64,534.99",USD
ACC0006481,CUST004257,Loan,2021-05-25,-14851.6,USD
ACC0006482,CUST003500,Loan,2024-04-16,-27676.53,USD
ACC0006483,CUST001577,Credit Card,04-Jun-2022,-578.85,USD
ACC0006484,CUST004054,Savings,05/22/2015,70363.76,USD
ACC0006485,CUST004054,Loan,05/22/2015,-69492.22,USD
ACC0006486,CUST000214,Credit Card,2023-11-14,"USD -2,657.13",USD
ACC0006487,CUST000214,Loan,2023-11-14,-36448.7,USD
ACC0006488,CUST000779,Savings,2018-07-08,1220.95,USD
ACC0006489,CUST001416,Credit Card,2020-03-29,-2895.62,USD
ACC0006490,CUST001416,Loan,2020-03-29,USD -393.54,USD
ACC0006491,CUST001416,Savings,2020-03-29,"USD 31,670.64",USD
ACC0006492,CUST003854,Savings,25/07/2023,14 956.25,USD
ACC0006493,CUST002044,Credit Card,2021/04/19,-3517.59,USD
ACC0006494,CUST002044,Checking,2021/04/19,5890.84,USD
ACC0006495,CUST002849,Credit Card,2023/07/14,-1659.56,USD
ACC0006496,CUST002849,Checking,2023/07/14,2171.32,USD
ACC0006497,CUST004651,Savings,10/11/2019,30670.84,USD
ACC0006498,CUST004651,Checking,10/11/2019,-780.34,USD
ACC0006499,CUST003596,Credit Card,10/06/2021,-3152.76,USD
ACC0006500,CUST003596,Savings,10/06/2021,10035.33,USD
ACC0006501,CUST003908,Credit Card,08/30/2018,-210.24,USD
ACC0006502,CUST003908,Loan,08/30/2018,-33803.85,USD
ACC0006503,CUST003908,Checking,08/30/2018,908.63,USD
ACC0006504,CUST001568,Savings,04/23/2022,27039.64,USD
ACC0006505,CUST001568,Loan,04/23/2022,-16035.87,USD
ACC0006506,CUST000166,Loan,2015-10-17,-43 723.85,USD
ACC0006507,CUST000166,Checking,2015-10-17,3530.62,USD
ACC0006508,CUST000166,Savings,2015-10-17,23519.55,USD
ACC0006509,CUST004773,Savings,27/03/2020,23096.09,USD
ACC0006510,CUST003677,Credit Card,10/27/2016,-888.92,USD
ACC0006511,CUST004987,Credit Card,05-Jan-2015,-3480.43,USD
ACC0006512,CUST004987,Loan,05-Jan-2015,-9461.33,USD
ACC0006513,CUST001344,Loan,09-Apr-2017,-28063.8,USD
ACC0006514,CUST002014,Checking,06/01/2023,989.81,USD
ACC0006515,CUST000274,Loan,2016/03/25,-8914.17,USD
ACC0006516,CUST000072,Savings,29/04/2021,-200.61,USD
ACC0006517,CUST003986,Credit Card,22/03/2016,-795.48,USD
ACC0006518,CUST003986,Savings,22/03/2016,3359.12,USD
ACC0006519,CUST003986,Checking,22/03/2016,930.92,USD
ACC0006520,CUST001088,Checking,10/10/2019,4283.87,USD
ACC0006521,CUST000395,Credit Card,2017/03/14,-1085.23,USD
ACC0006522,CUST000395,Checking,2017/03/14,2949.45,USD
ACC0006523,CUST000584,Checking,21-Jan-2017,-91.7,USD
ACC0006524,CUST000584,Credit Card,21-Jan-2017,-3779.68,USD
ACC0006525,CUST001368,Checking,2019-09-12,3169.4,USD
ACC0006526,CUST004700,Savings,2019-11-05,"USD 4,670.73",USD
ACC0006527,CUST004700,Checking,2019-11-05,2502.63,USD
ACC0006528,CUST002549,Credit Card,24/09/2023,-876.98,USD
ACC0006529,CUST002549,Savings,24/09/2023,26638.35,USD
ACC0006530,CUST001014,Checking,2017-10-10,732.14,USD
ACC0006531,CUST001014,Loan,2017-10-10,-27131.9,USD
ACC0006532,CUST001014,Savings,2017-10-10,N/A,USD
ACC0006533,CUST004958,Checking,2015-12-19,1566.66,USD
ACC0006534,CUST004958,Loan,2015-12-19,-26089.76,USD
ACC0006535,CUST003004,Loan,2016/02/02,-46885.63,USD
ACC0006536,CUST003004,Savings,2016/02/02,40769.55,USD
ACC0006537,CUST004848,Checking,2018-02-14,5873.18,USD
ACC0006538,CUST004848,Loan,2018-02-14,-22804.38,USD
ACC0006539,CUST004848,Savings,2018-02-14,25247.85,USD
ACC0006540,CUST004848,Credit Card,2018-02-14,-8428.59,USD
ACC0006541,CUST001702,Checking,13/07/2019,2123.01,USD
ACC0006542,CUST003623,Savings,09-Nov-2019,N/A,USD
ACC0006543,CUST003623,Credit Card,09-Nov-2019,-2605.04,USD
ACC0006544,CUST003623,Checking,09-Nov-2019,N/A,USD
ACC0006545,CUST001764,Checking,10/21/2024,3281.93,USD
ACC0006546,CUST001876,Checking,15/01/2022,"USD 3,311.57",USD
ACC0006547,CUST001260,Savings,2024/02/13,22489.31,USD
ACC0006548,CUST001260,Checking,2024/02/13,2279.35,USD
ACC0006549,CUST003345,Credit Card,2016-06-24,-2 964.19,USD
ACC0006550,CUST004586,Credit Card,2019/12/04,-1109.4,USD
ACC0006551,CUST004586,Loan,2019/12/04,-74424.41,USD
ACC0006552,CUST002254,Savings,2023-10-08,26818.21,USD
ACC0006553,CUST002782,Credit Card,2020-06-24,-1293.16,USD
ACC0006554,CUST002782,Checking,2020-06-24,3133.77,USD
ACC0006555,CUST003687,Savings,12/19/2021,N/A,USD
ACC0006556,CUST003687,Credit Card,12/19/2021,-2436.26,USD
ACC0006557,CUST000527,Loan,2023-09-21,-23991.19,USD
ACC0006558,CUST000527,Checking,2023-09-21,2001.05,USD
ACC0006559,CUST000527,Credit Card,2023-09-21,-917.52,USD
ACC0006560,CUST003510,Credit Card,2015-05-10,USD -207.44,USD
ACC0006561,CUST003510,Savings,2015-05-10,9395.69,USD
ACC0006562,CUST002947,Checking,2016/09/27,N/A,USD
ACC0006563,CUST002947,Loan,2016/09/27,-6228.6,USD
ACC0006564,CUST000378,Checking,2021-08-13,1487.46,USD
ACC0006565,CUST001560,Savings,2015-04-28,42666.26,USD
ACC0006566,CUST001560,Credit Card,2015-04-28,-173.67,USD
ACC0006567,CUST001560,Checking,2015-04-28,5909.22,USD
ACC0006568,CUST001560,Loan,2015-04-28,-44500.12,USD
ACC0006569,CUST003916,Checking,2023-02-27,2303.91,USD
ACC0006570,CUST001964,Loan,09-Apr-2022,-52537.43,USD
ACC0006571,CUST001964,Credit Card,09-Apr-2022,-246.58,USD
ACC0006572,CUST004792,Credit Card,23/02/2017,-4253.8,USD
ACC0006573,CUST004792,Checking,23/02/2017,6365.56,USD
ACC0006574,CUST000349,Credit Card,14-Apr-2021,-4250.55,USD
ACC0006575,CUST002435,Credit Card,11/23/2019,-4158.07,USD
ACC0006576,CUST002435,Checking,11/23/2019,4209.53,USD
ACC0006577,CUST002247,Credit Card,2021-12-21,-3568.76,USD
ACC0006578,CUST002247,Loan,2021-12-21,-18184.08,USD
ACC0006579,CUST004218,Checking,2016/06/25,1083.05,USD
ACC0006580,CUST004218,Loan,2016/06/25,-35525.22,USD
ACC0006581,CUST004218,Savings,2016/06/25,25400.89,USD
ACC0006582,CUST004218,Credit Card,2016/06/25,-1721.17,USD
ACC0006583,CUST001710,Savings,2021-04-13,27541.05,USD
ACC0006584,CUST001710,Checking,2021-04-13,2306.05,USD
ACC0006585,CUST001710,Loan,2021-04-13,-21215.0,USD
ACC0006586,CUST001051,Credit Card,09-Nov-2017,-2603.53,USD
ACC0006587,CUST001051,Savings,09-Nov-2017,10237.13,USD
ACC0006588,CUST001051,Checking,09-Nov-2017,1 719.69,USD
ACC0006589,CUST001051,Loan,09-Nov-2017,-60322.82,USD
ACC0006590,CUST000591,Checking,20/09/2015,"USD 3,286.58",USD
ACC0006591,CUST000520,Credit Card,22/04/2019,-2531.13,USD
ACC0006592,CUST000520,Checking,22/04/2019,8299.92,USD
ACC0006593,CUST003381,Savings,23/02/2015,"USD 1,811.08",USD
ACC0006594,CUST003381,Loan,23/02/2015,-66197.88,USD
ACC0006595,CUST004672,Savings,16/10/2022,17619.16,USD
ACC0006596,CUST004175,Credit Card,08/13/2015,-3567.65,USD
ACC0006597,CUST002478,Loan,2017-11-20,-15655.27,USD
ACC0006598,CUST002478,Credit Card,2017-11-20,-4153.6,USD
ACC0006599,CUST001084,Savings,15/04/2021,15334.44,USD
ACC0006600,CUST003683,Savings,13-Nov-2017,-1076.8,USD
ACC0006601,CUST003683,Checking,13-Nov-2017,4524.51,USD
ACC0006602,CUST003683,Credit Card,13-Nov-2017,-627.65,USD
ACC0006603,CUST004838,Loan,2024/11/03,-20916.67,USD
ACC0006604,CUST004838,Credit Card,2024/11/03,"USD -2,509.08",USD
ACC0006605,CUST004565,Savings,09-Apr-2023,23734.79,USD
ACC0006606,CUST004565,Checking,09-Apr-2023,1829.5,USD
ACC0006607,CUST004565,Credit Card,09-Apr-2023,-3189.4,USD
ACC0006608,CUST001295,Checking,2021/04/23,6388.35,USD
ACC0006609,CUST001810,Checking,27/02/2016,777.06,USD
ACC0006610,CUST000792,Loan,04/11/2021,-25 133.64,USD
ACC0006611,CUST000793,Credit Card,07/19/2023,-3423.7,USD
ACC0006612,CUST004166,Savings,2018/11/12,14206.5,USD
ACC0006613,CUST004166,Loan,2018/11/12,N/A,USD
ACC0006614,CUST001856,Credit Card,11/05/2016,-3 479.25,USD
ACC0006615,CUST001856,Savings,11/05/2016,6 053.99,USD
ACC0006616,CUST001856,Checking,11/05/2016,2790.88,USD
ACC0006617,CUST004817,Credit Card,05-Nov-2022,-2421.31,USD
ACC0006618,CUST004817,Loan,05-Nov-2022,"USD -60,081.52",USD
ACC0006619,CUST004817,Checking,05-Nov-2022,1208.52,USD
ACC0006620,CUST001981,Checking,2019/11/03,6665.65,USD
ACC0006621,CUST003234,Savings,08/31/2019,"USD 38,763.17",USD
ACC0006622,CUST004007,Savings,23/08/2024,20 910.49,USD
ACC0006623,CUST004007,Loan,23/08/2024,"USD -29,126.01",USD
ACC0006624,CUST003474,Credit Card,06/19/2024,-703.69,USD
ACC0006625,CUST003329,Savings,27-Dec-2022,"USD 5,750.18",USD
ACC0006626,CUST001531,Credit Card,12/26/2021,-4069.7,USD
ACC0006627,CUST001531,Checking,12/26/2021,7627.95,USD
ACC0006628,CUST001411,Savings,2015/10/06,29491.8,USD
ACC0006629,CUST004349,Checking,11/29/2016,3 114.67,USD
ACC0006630,CUST004349,Loan,11/29/2016,-28 078.51,USD
ACC0006631,CUST004706,Credit Card,19-Mar-2017,-1053.45,USD
ACC0006632,CUST004706,Loan,19-Mar-2017,-55702.17,USD
ACC0006633,CUST004706,Savings,19-Mar-2017,23462.05,USD
ACC0006634,CUST004706,Checking,19-Mar-2017,N/A,USD
ACC0006635,CUST000084,Loan,10-Jul-2016,-27435.54,USD
ACC0006636,CUST000084,Checking,10-Jul-2016,N/A,USD
ACC0006637,CUST000869,Savings,20/05/2017,27861.56,USD
ACC0006638,CUST000869,Credit Card,20/05/2017,-2 173.45,USD
ACC0006639,CUST000869,Loan,20/05/2017,-40006.33,USD
ACC0006640,CUST002351,Credit Card,19/02/2024,-1 797.24,USD
ACC0006641,CUST000021,Checking,2024/07/04,6329.34,USD
ACC0006642,CUST004506,Checking,08-Apr-2024,"USD 4,355.30",USD
ACC0006643,CUST002796,Loan,04-Oct-2019,-37274.25,USD
ACC0006644,CUST002796,Savings,04-Oct-2019,36105.37,USD
ACC0006645,CUST002796,Checking,04-Oct-2019,2490.76,USD
ACC0006646,CUST004628,Credit Card,2024/06/27,-3462.33,USD
ACC0006647,CUST004628,Savings,2024/06/27,30720.53,USD
ACC0006648,CUST004628,Checking,2024/06/27,1124.8,USD
ACC0006649,CUST001563,Loan,15/05/2019,-7534.07,USD
ACC0006650,CUST001563,Credit Card,15/05/2019,-3623.11,USD
ACC0006651,CUST001563,Checking,15/05/2019,2023.34,USD
ACC0006652,CUST003094,Savings,12/05/2015,25381.06,USD
ACC0006653,CUST003156,Loan,11/24/2018,"USD -59,770.58",USD
ACC0006654,CUST003156,Checking,11/24/2018,"USD 7,457.58",USD
ACC0006655,CUST003156,Credit Card,11/24/2018,"USD -4,968.02",USD
ACC0006656,CUST003156,Savings,11/24/2018,N/A,USD
ACC0006657,CUST000974,Credit Card,2016/07/28,-1 889.33,USD
ACC0006658,CUST000974,Loan,2016/07/28,-13587.35,USD
